filename,program,branch_pattern,cache_pattern,size_tier,predictor_stress_type,expected_dominant_miss_type,backend,compiler,arch,SIZE,N,SEED,warmup_iterations,taken,nottaken,sink,validation,reps,roi_elapsed_seconds_mean,roi_elapsed_seconds_median,roi_elapsed_seconds_stddev,perf_available,instructions_total,cycles_total,branches_total,branch_misses_total,cache_references_total,cache_misses_total,task_clock_ms,context_switches,cpu_migrations,page_faults,time_elapsed,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_branch_density,observed_cache_refs_per_instruction,branches_to_N_ratio,plausible
1565_grid_b32_emulated_2bit_saturating_counter__c15_reverse_sequential,1565_grid_b32_emulated_2bit_saturating_counter__c15_reverse_sequential.c,emulated_2bit_saturating_counter,reverse_sequential,medium_L2,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,2246336,753664,4000174742942912,PASS,5,0.002587612,0.002577953,4.1639e-05,1,71751186.2,11609975.8,15467563.2,6791.8,36146.8,15062.8,0,0.0,0.0,131.6,0.003615,6.18026,0.16178,0.000439,0.415356,0.215572,0.000504,5.15586,1
1566_grid_b32_emulated_2bit_saturating_counter__c16_block_sparse,1566_grid_b32_emulated_2bit_saturating_counter__c16_block_sparse.c,emulated_2bit_saturating_counter,block_sparse,large_L3,value-dependent,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,3724640,1275360,6934888893419696,PASS,5,0.007737193,0.007429089,0.000533256,1,164361106.2,39809365.2,31900339.0,90247.6,440667.0,129099.6,0,0.2,0.0,1091.4,0.010631,4.13662,0.2422,0.002829,0.29301,0.194087,0.002681,6.38006,1
1567_grid_b32_emulated_2bit_saturating_counter__c17_zipf_like_hot_buckets,1567_grid_b32_emulated_2bit_saturating_counter__c17_zipf_like_hot_buckets.c,emulated_2bit_saturating_counter,zipf_like_hot_buckets,xlarge_DRAM,value-dependent,temporal reuse (skewed/hot-set),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,2755567,5244433,192593133274953,PASS,5,0.086217079,0.086246998,0.001619126,1,330941423.4,384929166.8,63222512.4,5283861.6,2493844.8,1769683.8,0,1.6,0.0,8260.0,0.107118,0.8598,1.16316,0.083575,0.709576,0.191038,0.007536,7.9028,1
1568_grid_b32_emulated_2bit_saturating_counter__c18_producer_consumer_two_pointer,1568_grid_b32_emulated_2bit_saturating_counter__c18_producer_consumer_two_pointer.c,emulated_2bit_saturating_counter,producer_consumer_two_pointer,small_L1,value-dependent,mixed/unclassified,native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,750144,249856,1331290584048864,PASS,5,0.001110083,0.001106344,9.634e-06,1,32152722.0,5513213.6,7038657.8,6815.0,28657.6,9908.2,0,0.0,0.0,70.4,0.001913,5.83232,0.17148,0.000968,0.343591,0.218913,0.000891,7.03864,1
1569_grid_b32_emulated_2bit_saturating_counter__c19_matrix_diagonal_wavefront,1569_grid_b32_emulated_2bit_saturating_counter__c19_matrix_diagonal_wavefront.c,emulated_2bit_saturating_counter,matrix_diagonal_wavefront,medium_L2,value-dependent,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1612893,1387107,1973153444675203,PASS,5,0.021335024,0.021326538,2.1818e-05,1,140269050.2,87443227.8,27954961.0,52597.6,46942.4,22234.6,0,0.4,0.0,132.0,0.02276,1.60414,0.62338,0.001882,0.467467,0.199295,0.000335,9.31834,1
1570_grid_b32_emulated_2bit_saturating_counter__c20_hot_cold_phase_alternation,1570_grid_b32_emulated_2bit_saturating_counter__c20_hot_cold_phase_alternation.c,emulated_2bit_saturating_counter,hot_cold_phase_alternation,large_L3,value-dependent,temporal reuse (skewed/hot-set),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2630052,2369948,3088488170659439,PASS,5,0.014856161,0.014878573,0.000174764,1,169127102.8,65684628.6,34764381.6,14044.4,1932078.8,145729.0,0,0.4,0.0,1091.8,0.017624,2.57502,0.38838,0.000404,0.075427,0.205552,0.011424,6.95288,1
1571_grid_b32_emulated_2bit_saturating_counter__c21_pyramid_multiresolution_stride,1571_grid_b32_emulated_2bit_saturating_counter__c21_pyramid_multiresolution_stride.c,emulated_2bit_saturating_counter,pyramid_multiresolution_stride,xlarge_DRAM,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,4102300,3897700,4620201370932726,PASS,5,0.011219308,0.01119181,8.1362e-05,1,288565070.4,111646234.8,48671276.8,9282.6,2474874.0,1310526.0,0,0.8,0.0,8259.2,0.030442,2.58472,0.3869,0.000191,0.529545,0.168666,0.008576,6.0839,1
1572_grid_b32_emulated_2bit_saturating_counter__c22_tensor_3d_slice_poor_locality,1572_grid_b32_emulated_2bit_saturating_counter__c22_tensor_3d_slice_poor_locality.c,emulated_2bit_saturating_counter,tensor_3d_slice_poor_locality,small_L1,value-dependent,mixed/unclassified,native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,500032,499968,534190544036594,PASS,5,0.001448841,0.001453364,1.2146e-05,1,33873258.4,6947655.0,4036109.0,11237.2,29173.4,12367.8,0,0.0,0.0,70.8,0.001892,4.87596,0.20512,0.002784,0.421966,0.119153,0.000861,4.03612,1
1573_grid_b32_emulated_2bit_saturating_counter__c23_struct_of_array_field_burst,1573_grid_b32_emulated_2bit_saturating_counter__c23_struct_of_array_field_burst.c,emulated_2bit_saturating_counter,struct_of_array_field_burst,medium_L2,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1477952,1522048,1531427512061098,PASS,5,0.008142735,0.008139445,4.4747e-05,1,84696453.4,34045337.0,14713578.2,7373.8,42432.4,22137.6,0,0.4,0.0,132.0,0.008304,2.48778,0.40194,0.000501,0.521439,0.173721,0.000501,4.90452,1
1574_grid_b32_emulated_2bit_saturating_counter__c24_banked_interleaved_access,1574_grid_b32_emulated_2bit_saturating_counter__c24_banked_interleaved_access.c,emulated_2bit_saturating_counter,banked_interleaved_access,large_L3,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2500000,2500000,2683211044219301,PASS,5,0.006880162,0.006990391,0.000240673,1,149876636.8,36685358.6,23092880.0,7405.0,437567.4,114057.0,0,0.6,0.0,1091.8,0.009087,4.08832,0.24478,0.000321,0.260664,0.154079,0.002919,4.61858,1
1575_grid_b32_emulated_2bit_saturating_counter__c25_lru_recency_weighted_reuse,1575_grid_b32_emulated_2bit_saturating_counter__c25_lru_recency_weighted_reuse.c,emulated_2bit_saturating_counter,lru_recency_weighted_reuse,xlarge_DRAM,value-dependent,temporal reuse (capacity-sensitive),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,2194332,5805668,18445225024174682399,PASS,5,0.130492985,0.131827144,0.002237962,1,387485476.0,542630240.4,65793986.0,6464661.2,7536568.0,4784868.0,0,2.2,0.0,8259.2,0.151745,0.71416,1.40038,0.098256,0.634549,0.169797,0.01945,8.22424,1
1576_grid_b32_emulated_2bit_saturating_counter__c26_geometric_stride_growth,1576_grid_b32_emulated_2bit_saturating_counter__c26_geometric_stride_growth.c,emulated_2bit_saturating_counter,geometric_stride_growth,small_L1,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,499992,500008,534001171374854,PASS,5,0.001668724,0.00165784,9.5683e-05,1,29750120.6,7881522.4,6751936.6,16030.6,29530.4,14153.6,0,0.0,0.0,71.0,0.002124,3.78386,0.26494,0.002374,0.479009,0.226955,0.000993,6.75192,1
1577_grid_b32_emulated_2bit_saturating_counter__c27_reduction_broadcast_pattern,1577_grid_b32_emulated_2bit_saturating_counter__c27_reduction_broadcast_pattern.c,emulated_2bit_saturating_counter,reduction_broadcast_pattern,medium_L2,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1492530,1507470,1619326480995492,PASS,5,0.004743965,0.004748583,9.0627e-05,1,79344244.6,20328914.2,20657481.2,7513.8,39547.0,20566.0,0,0.2,0.0,131.8,0.005313,3.90454,0.2562,0.000364,0.519724,0.260353,0.000498,6.88584,1
1578_grid_b32_emulated_2bit_saturating_counter__c28_morton_zorder_traversal,1578_grid_b32_emulated_2bit_saturating_counter__c28_morton_zorder_traversal.c,emulated_2bit_saturating_counter,morton_zorder_traversal,large_L3,value-dependent,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2398576,2601424,2358807286018360,PASS,5,0.020897648,0.020842753,0.000140454,1,367551601.6,91555181.6,38543256.0,7744.0,545994.6,145110.8,0,0.2,0.0,1091.8,0.024229,4.01464,0.24908,0.000201,0.265704,0.104865,0.001485,7.70866,1
1579_grid_b32_emulated_2bit_saturating_counter__c29_ping_pong_cache_thrash,1579_grid_b32_emulated_2bit_saturating_counter__c29_ping_pong_cache_thrash.c,emulated_2bit_saturating_counter,ping_pong_cache_thrash,xlarge_DRAM,value-dependent,conflict/associativity,native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,4351256,3648744,5421988292931996,PASS,5,0.021523459,0.021506447,8.2141e-05,1,325856667.4,152219860.8,55131507.4,11297.6,1257613.8,806112.0,0,0.6,0.0,8258.8,0.041727,2.14072,0.46714,0.000205,0.640971,0.16919,0.003859,6.89144,1
1580_grid_b32_emulated_2bit_saturating_counter__c30_gather_scatter_indirect_table,1580_grid_b32_emulated_2bit_saturating_counter__c30_gather_scatter_indirect_table.c,emulated_2bit_saturating_counter,gather_scatter_indirect_table,small_L1,value-dependent,capacity (uniform random),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,750144,249856,1340201951849152,PASS,5,0.00095821,0.00094115,2.9128e-05,1,26702673.2,4946102.2,4845922.0,7037.0,29030.4,11532.0,0,0.0,0.0,74.4,0.001423,5.40232,0.18522,0.001452,0.396651,0.181477,0.001087,4.8459,1
1581_grid_b32_emulated_2bit_saturating_counter__c31_fibonacci_stride,1581_grid_b32_emulated_2bit_saturating_counter__c31_fibonacci_stride.c,emulated_2bit_saturating_counter,fibonacci_stride,medium_L2,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1502712,1497288,1602692056848168,PASS,5,0.018100189,0.018085746,5.5486e-05,1,95594219.0,73454703.6,15113041.4,1569605.8,44084.4,17720.0,0,0.2,0.0,131.6,0.019429,1.30138,0.76838,0.103858,0.402951,0.158096,0.000461,5.03768,1
1582_grid_b32_emulated_2bit_saturating_counter__c32_hilbert_curve_traversal,1582_grid_b32_emulated_2bit_saturating_counter__c32_hilbert_curve_traversal.c,emulated_2bit_saturating_counter,hilbert_curve_traversal,large_L3,value-dependent,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2500286,2499714,2686040809091984,PASS,5,0.151494635,0.151520374,0.000405842,1,1138687440.8,604802055.6,191783549.6,12481781.0,743155.4,220121.4,0,2.4,0.0,1092.0,0.159488,1.88274,0.53112,0.065083,0.296094,0.168425,0.000653,38.3567,0
1583_grid_b32_emulated_2bit_saturating_counter__c33_cache_set_conflict_stress,1583_grid_b32_emulated_2bit_saturating_counter__c33_cache_set_conflict_stress.c,emulated_2bit_saturating_counter,cache_set_conflict_stress,xlarge_DRAM,value-dependent,conflict/associativity,native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,3999744,4000256,4289322212250050,PASS,5,0.057610522,0.057561139,0.000990864,1,249152576.4,291913663.0,43279271.8,14041.0,9117604.6,657050.2,0,1.0,0.0,8260.0,0.078636,0.85362,1.17162,0.000325,0.072059,0.173706,0.036594,5.40992,1
1584_grid_b32_emulated_2bit_saturating_counter__c34_variable_length_burst_reuse,1584_grid_b32_emulated_2bit_saturating_counter__c34_variable_length_burst_reuse.c,emulated_2bit_saturating_counter,variable_length_burst_reuse,small_L1,value-dependent,capacity (uniform random),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,500000,500000,529660134950296,PASS,5,0.002098629,0.002096268,1.3225e-05,1,27760519.6,9577914.6,6765301.4,6678.0,28760.2,12115.6,0,0.2,0.0,70.6,0.002005,2.8986,0.34502,0.000987,0.420814,0.243702,0.001036,6.76526,1
1585_grid_b32_emulated_2bit_saturating_counter__c35_checkerboard_red_black,1585_grid_b32_emulated_2bit_saturating_counter__c35_checkerboard_red_black.c,emulated_2bit_saturating_counter,checkerboard_red_black,medium_L2,value-dependent,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1501463,1498537,1610674963617676,PASS,5,0.015381048,0.015374912,3.9318e-05,1,111953394.6,63415543.2,19518506.0,23721.4,42054.8,16570.0,0,0.4,0.0,131.6,0.016553,1.76542,0.56644,0.001216,0.393334,0.174345,0.000376,6.50618,1
1586_grid_b32_emulated_2bit_saturating_counter__c36_im2col_overlapping_patch_gather,1586_grid_b32_emulated_2bit_saturating_counter__c36_im2col_overlapping_patch_gather.c,emulated_2bit_saturating_counter,im2col_overlapping_patch_gather,large_L3,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2500002,2499998,2682517293374178,PASS,5,0.013431296,0.01342676,3.0217e-05,1,150985501.0,62079002.8,26924349.0,7662.4,316680.6,115609.2,0,0.4,0.0,1091.6,0.015645,2.43214,0.41118,0.000284,0.365059,0.178324,0.002097,5.38486,1
1587_grid_b32_emulated_2bit_saturating_counter__c37_double_buffer_epoch_alternation,1587_grid_b32_emulated_2bit_saturating_counter__c37_double_buffer_epoch_alternation.c,emulated_2bit_saturating_counter,double_buffer_epoch_alternation,xlarge_DRAM,value-dependent,conflict+capacity (thrashing/alternation),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,4100000,3900000,4611601291404048,PASS,5,0.009299159,0.009257957,0.000181472,1,316679722.4,104517437.6,55372205.2,9061.6,1194829.0,876641.4,0,1.0,0.0,8259.6,0.028387,3.03018,0.33006,0.000164,0.733711,0.174853,0.003773,6.92154,1
1588_grid_b32_emulated_2bit_saturating_counter__c38_cuckoo_double_hash_probe,1588_grid_b32_emulated_2bit_saturating_counter__c38_cuckoo_double_hash_probe.c,emulated_2bit_saturating_counter,cuckoo_double_hash_probe,small_L1,value-dependent,capacity+compulsory (indirect gather/scatter),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,499632,500368,541435703404716,PASS,5,0.001800295,0.001761448,6.9682e-05,1,27043531.4,8332563.6,6338121.4,19775.2,29734.4,9891.6,0,0.0,0.0,71.6,0.002671,3.24766,0.30812,0.00312,0.330394,0.234368,0.001099,6.33812,1
1589_grid_b32_emulated_2bit_saturating_counter__c39_bounded_random_walk,1589_grid_b32_emulated_2bit_saturating_counter__c39_bounded_random_walk.c,emulated_2bit_saturating_counter,bounded_random_walk,medium_L2,value-dependent,capacity (uniform random),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1499139,1500861,1602204851174899,PASS,5,0.025356663,0.025336917,6.5697e-05,1,115656286.8,103653427.6,15385402.2,1541781.6,45329.2,17536.6,0,0.2,0.0,131.4,0.027953,1.1158,0.89622,0.10021,0.384798,0.133027,0.000392,5.12846,1
1590_grid_b32_emulated_2bit_saturating_counter__c40_causal_attention_triangular,1590_grid_b32_emulated_2bit_saturating_counter__c40_causal_attention_triangular.c,emulated_2bit_saturating_counter,causal_attention_triangular,large_L3,value-dependent,mixed/unclassified,native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2635068,2364932,3127705638418302,PASS,5,0.041112835,0.041048528,0.000133825,1,190669554.4,170916267.0,27845312.8,96721.4,379472.0,154327.6,0,0.6,0.0,1092.0,0.044759,1.11556,0.8964,0.003473,0.406253,0.14604,0.00199,5.56908,1
1591_grid_b32_emulated_2bit_saturating_counter__c41_skip_list_multilevel_hop,1591_grid_b32_emulated_2bit_saturating_counter__c41_skip_list_multilevel_hop.c,emulated_2bit_saturating_counter,skip_list_multilevel_hop,xlarge_DRAM,value-dependent,"compulsory+latency-bound (dependent loads, no prefetch)",native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,4529150,3470850,5999595133146744,PASS,5,0.031218359,0.031320701,0.001276079,1,362192872.2,187623742.0,68435456.8,10124.6,5855627.0,4570033.6,0,1.0,0.0,8259.4,0.051173,1.93132,0.51802,0.000148,0.780426,0.188947,0.016167,8.55444,1
1592_grid_b32_emulated_2bit_saturating_counter__c42_cache_oblivious_funnel_stride,1592_grid_b32_emulated_2bit_saturating_counter__c42_cache_oblivious_funnel_stride.c,emulated_2bit_saturating_counter,cache_oblivious_funnel_stride,small_L1,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,487246,512754,483537976361714,PASS,5,0.005833395,0.005827113,0.000114088,1,87491135.0,25107204.6,20765118.8,26455.6,32872.0,14935.8,0,0.0,0.0,70.8,0.007226,3.48584,0.28696,0.001274,0.453783,0.23734,0.000376,20.7651,0
1593_grid_b32_emulated_2bit_saturating_counter__c43_whole_buffer_rotation,1593_grid_b32_emulated_2bit_saturating_counter__c43_whole_buffer_rotation.c,emulated_2bit_saturating_counter,whole_buffer_rotation,medium_L2,value-dependent,mixed/unclassified,native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1531264,1468736,1704878053185455,PASS,5,0.003196838,0.003182044,3.0361e-05,1,86111159.0,14118694.0,16247223.2,6987.8,36728.8,17333.2,0,0.2,0.0,131.4,0.00355,6.09938,0.16394,0.00043,0.469486,0.188677,0.000427,5.41574,1
1594_grid_b32_emulated_2bit_saturating_counter__c44_naive_gemm_row_col_alternation,1594_grid_b32_emulated_2bit_saturating_counter__c44_naive_gemm_row_col_alternation.c,emulated_2bit_saturating_counter,naive_gemm_row_col_alternation,large_L3,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2164886,2835114,1606490017587883,PASS,5,0.028688128,0.027933896,0.001345433,1,177382843.4,122166002.8,32255429.6,27497.8,2751923.8,205138.0,0,0.0,0.0,1091.2,0.033209,1.4539,0.68872,0.000853,0.074512,0.181841,0.015514,6.4511,1
1595_grid_b32_emulated_2bit_saturating_counter__c45_read_hot_write_cold_split,1595_grid_b32_emulated_2bit_saturating_counter__c45_read_hot_write_cold_split.c,emulated_2bit_saturating_counter,read_hot_write_cold_split,xlarge_DRAM,value-dependent,temporal reuse (skewed/hot-set),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,4100002,3899998,4612257536353718,PASS,5,0.021317055,0.021286445,6.6781e-05,1,327807187.6,151156615.0,63585237.8,9490.0,1729121.0,867823.6,0,0.8,0.0,8259.6,0.041953,2.16868,0.46112,0.000149,0.501886,0.193972,0.005275,7.94814,1
1596_grid_b32_emulated_2bit_saturating_counter__c46_cantor_gap_sparse,1596_grid_b32_emulated_2bit_saturating_counter__c46_cantor_gap_sparse.c,emulated_2bit_saturating_counter,cantor_gap_sparse,small_L1,value-dependent,"compulsory (sparse, low reuse)",native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,734240,265760,1279205135160200,PASS,5,0.004786494,0.004793508,2.1306e-05,1,58606283.0,20697499.2,15872339.2,23834.2,32454.4,12601.6,0,0.2,0.0,70.2,0.005449,2.83158,0.35316,0.001502,0.387409,0.27083,0.000554,15.87236,1
1597_grid_b32_emulated_2bit_saturating_counter__c47_false_sharing_line_cycle,1597_grid_b32_emulated_2bit_saturating_counter__c47_false_sharing_line_cycle.c,emulated_2bit_saturating_counter,false_sharing_line_cycle,medium_L2,value-dependent,conflict/associativity,native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,2247168,752832,3984548350147584,PASS,5,0.003683171,0.003656838,8.4156e-05,1,94175857.2,15992342.2,15480861.0,7188.4,36576.4,15204.8,0,0.0,0.0,131.6,0.004774,5.89028,0.16982,0.000465,0.415195,0.164383,0.000388,5.16028,1
1598_grid_b32_emulated_2bit_saturating_counter__c48_exponential_backoff_probe,1598_grid_b32_emulated_2bit_saturating_counter__c48_exponential_backoff_probe.c,emulated_2bit_saturating_counter,exponential_backoff_probe,large_L3,value-dependent,capacity (uniform random),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2525918,2474082,2760568703380064,PASS,5,0.024156708,0.024050156,0.000256893,1,172846595.4,104295078.2,31720037.0,1174514.2,4550584.4,139623.6,0,0.8,0.0,1092.2,0.027415,1.65744,0.6034,0.037027,0.030688,0.183516,0.026327,6.344,1
1599_grid_b32_emulated_2bit_saturating_counter__c49_binary_heap_parent_child,1599_grid_b32_emulated_2bit_saturating_counter__c49_binary_heap_parent_child.c,emulated_2bit_saturating_counter,binary_heap_parent_child,xlarge_DRAM,value-dependent,capacity (uniform random),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,3998668,4001332,4253081086526410,PASS,5,0.10096105,0.101431841,0.001520372,1,371262827.6,460981510.8,86254775.6,8427198.8,3554915.0,2107524.0,0,1.0,0.0,8259.2,0.123272,0.80546,1.24164,0.097701,0.592012,0.232328,0.009575,10.78184,1
1600_grid_b32_emulated_2bit_saturating_counter__c50_streaming_with_periodic_flush,1600_grid_b32_emulated_2bit_saturating_counter__c50_streaming_with_periodic_flush.c,emulated_2bit_saturating_counter,streaming_with_periodic_flush,small_L1,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,498104,501896,527942591840669,PASS,5,0.002750556,0.002752023,2.1457e-05,1,32102530.0,12275003.8,6739713.2,21278.2,30632.8,15052.2,0,0.2,0.0,70.8,0.003247,2.61538,0.38236,0.003157,0.490801,0.209944,0.000954,6.73974,1
